,availability,avg_rating,brand,color,currency,description,images,name,price,original_price,review_count,scraped_at,url,category,cloth_gender
24,instock,3.0,adidas,black,usa,"a training tee for intense sessions, made in part with recycled materials. cardio to arm day, this adidas base layer t-shirt will help you power through. break your personal records in total comfort thanks to mesh on the upper back, where you need it most, and moisture-absorbing aeroready. everything about this tee is made so you can move freely, like a dynamic shape and super-stretchy fabric.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/d5798f2b70b14932b74eae9100ef7b76_9366/Techfit_Training_Long_Sleeve_Tee_Black_HK2336_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/0b6f6e67a44e42aeb57aae9100ef82bf_9366/Techfit_Training_Long_Sleeve_Tee_Black_HK2336_22_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/f5f41b473f894cc786adae9100ef8ad7_9366/Techfit_Training_Long_Sleeve_Tee_Black_HK2336_23_hover_model.jpg']",techfit training long sleeve tee,35,35,169,2023-12-11 03:49:21,https://www.adidas.com/us/techfit-training-long-sleeve-tee/HK2336.html,clothing,men
25,instock,3.0,adidas,white / mls-mif-37s,usa,a messi graphic cotton tee to support your favorite player. relax in this classic messi graphic tee that welcomes the greatest player of all time to miami. this tee has all the details with the messi logo and #10 included.,"['https://assets.adidas.com/images/w_600,f_auto,q_auto/86e1ef62098f47c9852de40405c35c6b_9366/Bienvenido_A_Miami_Tee_White_JE9804_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/89f951df84fa42a582d724eb44f4c6f7_9366/Bienvenido_A_Miami_Tee_White_JE9804_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2a18fecfc1834362b0401abcf645eb9d_9366/Bienvenido_A_Miami_Tee_White_JE9804_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/9b69c939bdaa4a168b6d9b0b05a60656_9366/Bienvenido_A_Miami_Tee_White_JE9804_01_laydown.jpg']",bienvenido a miami tee,35,35,1,2023-12-11 03:49:21,https://www.adidas.com/us/bienvenido-a-miami-tee/JE9804.html,clothing,men
26,instock,4.8,adidas,black,usa,"a classic adidas t-shirt made with nature. get yourself a t-shirt with all of the good stuff. we're talking premium organic cotton, casual good looks and iconic adidas style. this tee is so simple you can wear it with anything, and so comfortable that you'll want to wear it with, well, everything.  this tee is made with natural and renewable materials as part of our journey to design out finite resources and help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/5b50cb8d8edb4f338d78ae800126bdca_9366/Adicolor_Contempo_Tee_Black_HK2890_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2d32370c87664bc6b6b5ae800126c575_9366/Adicolor_Contempo_Tee_Black_HK2890_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/6f25f0c7ac7746649063ae800126cda0_9366/Adicolor_Contempo_Tee_Black_HK2890_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/41ffb71d270c41508c29ae800126f873_9366/Adicolor_Contempo_Tee_Black_HK2890_01_laydown.jpg']",adicolor contempo tee,40,40,214,2023-12-11 03:49:21,https://www.adidas.com/us/adicolor-contempo-tee/HK2890.html,clothing,men
27,instock,3.0,adidas,black / white,usa,"a soft cotton tee that gives everyday outfits a whole new vibe. a fresh edition of a closet staple. this adidas tee sets the stage with a soft cotton single jersey and draws the spotlight with an oversized trefoil logo. pair it with sweat pants for a cozy night in, or throw on some cargoes and head out on the town.   we partner with better cotton to improve cotton farming globally. better cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.   better cotton is sourced via a chain of custody model called mass balance. this means that better cotton is not physically traceable to end products, however, better cotton farmers benefit from the demand for better cotton in equivalent volumes to those we ""source.""   find out more here: bettercotton.org/learnmore","['https://assets.adidas.com/images/w_600,f_auto,q_auto/12fd4c4fadb6473d8364afc200c36845_9366/Adicolor_Classics_Trefoil_Tee_Black_IM4410_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/f42a9076b9de444981e4afc200c37074_9366/Adicolor_Classics_Trefoil_Tee_Black_IM4410_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/f4ec689b5e904a03acd5afc200c378ea_9366/Adicolor_Classics_Trefoil_Tee_Black_IM4410_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/504e68f717854490b950afc200c39e36_9366/Adicolor_Classics_Trefoil_Tee_Black_IM4410_01_laydown.jpg']",adicolor classics trefoil tee,30,30,104,2023-12-11 03:49:21,https://www.adidas.com/us/adicolor-classics-trefoil-tee/IM4410.html,clothing,men
28,instock,3.0,adidas,black,usa,a lionel messi tee with vintage vibes this eye-catching graphic gives a nod to lionel messi's roots. sport this retro style tee with classic argentinian inspired colors that will be sure to stand the test of time.,"['https://assets.adidas.com/images/w_600,f_auto,q_auto/8ab7bbfb1f3b43a28dcb0e71c5b94c84_9366/LM_Varsity_Tee_Black_JJ2298_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/78e11e9a23a84f788d6f23a3bbe26708_9366/LM_Varsity_Tee_Black_JJ2298_02_laydown_hover.jpg']",lm varsity tee,35,35,1,2023-12-11 03:49:21,https://www.adidas.com/us/lm-varsity-tee/JJ2298.html,clothing,men
29,instock,4.8,adidas,black,usa,a messi soccer tee with miami vibes. show your devotion to the world's greatest footballer in this messi soccer tee from adidas. its soft jersey fabric will keep you comfortable whether you're watching the big game at home or cheering from the stands. a colorful graphic on the front highlights the superstar's new home.,"['https://assets.adidas.com/images/w_600,f_auto,q_auto/703c07f230cf4d098b02093bae4b51e5_9366/Messi_Tee_Black_JD8366_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/bbcd6d3de66144c2bbb6fb01a3a1387f_9366/Messi_Tee_Black_JD8366_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2e97de7dc9f44b9ca93438bd6445b834_9366/Messi_Tee_Black_JD8366_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/7cc4ed4ce295419688983883abcb87cc_9366/Messi_Tee_Black_JD8366_01_laydown.jpg']",messi tee,30,30,6,2023-12-11 03:49:21,https://www.adidas.com/us/messi-tee/JD8366.html,clothing,men
30,instock,3.0,adidas,medium grey heather / black,usa,"upgrade your essentials with this classic t-shirt. freshen up your basics with this t-shirt. show your love for all things sport with a big adidas badge of sport that's front and center. good thing it's designed for everyday wear, because if you're anything like us, you're going to want to reach for it all the time.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/e37d2e9c37f946b7a7bdac5a0120d53a_9366/Essentials_Big_Logo_Tee_Grey_GK9123_01_laydown.jpg']",essentials big logo tee,24,30,490,2023-12-11 03:49:21,https://www.adidas.com/us/essentials-big-logo-tee/GK9123.html,clothing,men
31,instock,3.0,adidas,semi lucid blue s23 / black,usa,"an easy-to-move-in tee made in part with recycled materials. from push press to push-ups, move through a full range of motion in this adidas training t-shirt. it's cut to allow your arms to move freely overhead. breathable fabric and moisture-absorbing aeroready keep you dry and comfortable as your heart rate rises.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/94b840d1d8d34438bc7daf4a009aa279_9366/Train_Essentials_Feelready_Training_Tee_Blue_IC7449_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/12070f069c8b42148849af4a009aa9bd_9366/Train_Essentials_Feelready_Training_Tee_Blue_IC7449_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/79d9995ee5954e3a9e08af4a009ab2a2_9366/Train_Essentials_Feelready_Training_Tee_Blue_IC7449_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/7f89b2d6a60f461faf1eaf4a009adddb_9366/Train_Essentials_Feelready_Training_Tee_Blue_IC7449_01_laydown.jpg']",train essentials feelready training tee,10,25,363,2023-12-11 03:49:21,https://www.adidas.com/us/train-essentials-feelready-training-tee/IC7449.html,clothing,men
32,instock,3.0,adidas,wonder beige f23,usa,"a stretchy training t-shirt with tactical seam placements. whether you're going after that extra rep in the gym or fitting in a quick session at home, the designed for training tee will help you make it count.   lift, pull, and push yourself to your limits, fully supported by dynamic cutlines and stretchy elastane that enables freedom of movement in upper body strength training. tactical seam placement on the shoulders, arms and side body help to prevent chafing, while a unique lift panel will help you reach your gains without restriction. using sweat-wicking or absorbent materials, adidas aeroready products keep you feeling dry as you move.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/69a93dc001354ed1a9dcbaaabda4ccbc_9366/Designed_for_Training_Tee_Beige_IL1444_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/6623fc01d1974e098505755282d26757_9366/Designed_for_Training_Tee_Beige_IL1444_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/9c050e1c29a4409dadb165016489c243_9366/Designed_for_Training_Tee_Beige_IL1444_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/cdd8c1f2cf4447ccb1e15b1d8e0624b3_9366/Designed_for_Training_Tee_Beige_IL1444_01_laydown.jpg']",designed for training tee,35,35,581,2023-12-11 03:49:21,https://www.adidas.com/us/designed-for-training-tee/IL1444.html,clothing,men
33,instock,4.8,adidas,legend ivy,usa,"a minimalist tee built for comfort. this clean, minimalist adidas tee is the perfect shirt to relax in after a long day, or to pair with any bottoms for a casual look. its loose, versatile fit makes it a great blank canvas for any adventure the day takes you on. the super-soft cotton single jersey build holds up to regular wear.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/8590dbc30140485db643e1f43de7eee2_9366/ALL_SZN_Tee_Grey_IR9108_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/f147c38124844667a0955bc93f9b2e6d_9366/ALL_SZN_Tee_Grey_IR9108_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/06e8c1e678534564a5ac9f96a9381538_9366/ALL_SZN_Tee_Grey_IR9108_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/f55d6608407c4ccf9b9bb61aa990d7d9_9366/ALL_SZN_Tee_Grey_IR9108_01_laydown.jpg']",all szn tee,30,30,178,2023-12-11 03:49:21,https://www.adidas.com/us/all-szn-tee/IR9108.html,clothing,men
34,instock,3.0,adidas,wonder silver f23,usa,"a ventilated training tee with side slits, made with recycled materials. on days when the gym feels like a sauna, reach for the heat.rdy hiit elevated training tee.   using advanced materials, heat.rdy maximizes airflow so you can feel cool — even during the most intense sessions. the slim cut and hem slits allow you to move freely through kettlebell swings and overhead press with distraction-free ease. elsewhere, the droptail hem provides confident coverage through every interval.   made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/c6834d29e6134c1fad1b0bfefe365b47_9366/HEAT.RDY_HIIT_Elevated_Training_Tee_Grey_IB3467_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e05b6dfffea94f139e1ab6a7519b5aa8_9366/HEAT.RDY_HIIT_Elevated_Training_Tee_Grey_IB3467_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4425e9bbc7b64fc483ebdfcc5b5652e0_9366/HEAT.RDY_HIIT_Elevated_Training_Tee_Grey_IB3467_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/cfcc40e985ab44e8bc3430d79d4a3474_9366/HEAT.RDY_HIIT_Elevated_Training_Tee_Grey_IB3467_01_laydown.jpg']",heat.rdy hiit elevated training tee,22,55,6,2023-12-11 03:49:21,https://www.adidas.com/us/heat.rdy-hiit-elevated-training-tee/IB3467.html,clothing,men
35,instock,4.4,adidas,black / mls-mif-3aj,usa,"a lightweight tee for the proud messi fans. celebrate lionel messi's arrival to miami in this adidas tee. keeping you comfortable in soft single jersey, it displays a striking reference to soccer's g.o.a.t. on the front. detailed with messi's logo and pink accents.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/a399d32bc416419db3c6c903b6ca3e4c_9366/Sunny_GOAT_Graphic_Tee_Black_JF4297_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/a2289bfb6b364d81b31a1655adfb0c87_9366/Sunny_GOAT_Graphic_Tee_Black_JF4297_02_laydown_hover.jpg']",sunny goat graphic tee,24,30,87,2023-12-11 03:49:21,https://www.adidas.com/us/sunny-goat-graphic-tee/JF4297.html,clothing,men
36,instock,3.0,adidas,dark grey heather / white / black,usa,"an easy-to-move-in tee made in part with recycled materials. from push press to push-ups, move through a full range of motion in this adidas training t-shirt. it's cut to allow your arms to move freely overhead. breathable fabric and moisture-absorbing aeroready keep you dry and comfortable as your heart rate rises.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/7bf204444ff74accb4a6af2a01343443_9366/Train_Essentials_Feelready_Training_Tee_Grey_IC7444_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/8b157a98b8f6454999c2af2a01343c9c_9366/Train_Essentials_Feelready_Training_Tee_Grey_IC7444_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/1da9897decbd4a7eb0e1af2a013447f1_9366/Train_Essentials_Feelready_Training_Tee_Grey_IC7444_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/9b2b8f0f9c3f438e80acaf240129a2c7_9366/Train_Essentials_Feelready_Training_Tee_Grey_IC7444_01_laydown.jpg']",train essentials feelready training tee,10,25,363,2023-12-11 03:49:21,https://www.adidas.com/us/train-essentials-feelready-training-tee/IC7444.html,clothing,men
37,instock,4.7,adidas,legend ink,usa,"a stretchy t-shirt for training, with the iconic badge of sport logo. whether you're going after that extra rep in the gym, or fitting in a quick session at home, the designed for training tee will help you make it count.   lift, pull, and push your limits, fully supported by dynamic cutlines and stretchy elastane to enable freedom of movement in upper body strength training. using sweat wicking or absorbent materials, adidas aeroready products keep you feeling dry as you move. no matter how you choose to work up a sweat.   the attention to detail means comfort is high on the agenda, with tactical seam placement on the shoulders, arms and side body to prevent chafing. the unique lift panel will help you reach your gains without restriction, alongside robust fabric designed to take on whatever you're up against. a unique placement of the iconic adidas logo adds the finishing touch.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/d056cf77b20b4ca9b7b9adea00fd24f1_9366/Designed_for_Training_Tee_Blue_HB9205_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/1245a40cfff34e4f97bdadea00fd2e01_9366/Designed_for_Training_Tee_Blue_HB9205_HM3_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e3b6c248887c4c2d85b6adea00fd3dc1_9366/Designed_for_Training_Tee_Blue_HB9205_HM4.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ae44dd25cc8c48dd8145adea00fd738a_9366/Designed_for_Training_Tee_Blue_HB9205_HM5.jpg']",designed for training tee,14,35,581,2023-12-11 03:49:21,https://www.adidas.com/us/designed-for-training-tee/HB9205.html,clothing,men
38,instock,3.0,adidas,black / mls-mif-37q,usa,a creative tee to celebrate the goats league cup championship win. one more. but who's counting? celebrate lionel messi adding the league's cup trophy to his impressive collection of 44 trophies.,"['https://assets.adidas.com/images/w_600,f_auto,q_auto/a8c702c7f968480c8db148a2ed69e3da_9366/Messi_44th_Trophy_Tee_Black_JE2038_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ac9bdb798405499ba19f6da645c64544_9366/Messi_44th_Trophy_Tee_Black_JE2038_02_laydown_hover.jpg']",messi 44th trophy tee,28,35,19,2023-12-11 03:49:21,https://www.adidas.com/us/messi-44th-trophy-tee/JE2038.html,clothing,men
